Code;Identification;Localisation;Domaine de mesure;Famille d'instrument;Désignation;Etat d'utilisation;Fourniseur;Gestionnaire;Intervention;Périodicité Arg;Périodicité Nb;Procédure;Tolérance;Tolérance Arg;Durée (j);Durée (h);Durée (min);Seuil alerte;Seuil alerte Arg;Type périodicité;Calcul de périodicité;Date campagne;Anticipation;Nom intervention mise en sommeil;Nom intervention remise en service;Lieu d'intervention;Entrée/Sortie via mouvements;Prestataire;Détail;Coefficient d'utilisation
PLAST-60;CSCR0195;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-03;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;96;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0196;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-03;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;96;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0197;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Masse;Variable;Scale;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;MARECHALLE PESAGE;;
PLAST-60;CSCR0198;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0199;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Température;Variable;Temperature display;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0200;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Couple;Variable;Torque wrench;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;gedore;;
PLAST-60;CSCR0201;LABORATOIRE DEVELOPPEMENT / SCR;Couple;Variable;Torque wrench;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;LNE -30;;
PLAST-60;CSCR0202;LABORATOIRE DEVELOPPEMENT / SCR / SCR-018;Température;Variable;Climatic chamber;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+METROLOGIE;;
PLAST-60;CSCR0203;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Chimie;Variable;Refractometer;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;THERMOFISHER;;
PLAST-60;CSCR0204;LABORATOIRE DEVELOPPEMENT / SCR / SCR-052 ADM BENCH;Débit;Variable;Flowmeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;Bronkorst;;
PLAST-60;CSCR0205;LABORATOIRE DEVELOPPEMENT / SCR / SCR-052 ADM BENCH;Débit;Variable;Flowmeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;Bronkorst;;
PLAST-60;CSCR0207;LABORATOIRE DEVELOPPEMENT / SCR / SCR-009 (SCR Filling station);Débit;Variable;Volumeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0209;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02;Electricité;Variable;X channel data logger;Perdu;;L.SALAUN;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0210;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-05;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;96;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0211;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Electricité;Variable;Multimeter;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0212;LABORATOIRE DEVELOPPEMENT / SCR / SCR-052;Pression;Variable;Pressure sensor;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0213;LABORATOIRE DEVELOPPEMENT / SCR / SCR Area;Masse;Variable;Scale;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;MARECHALLE PESAGE;;
PLAST-60;CSCR0214;LABORATOIRE DEVELOPPEMENT / SCR / ZONE SCR – SERVANTE 1;Dimensionnel;Variable;Caliper;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+MET-13;;
PLAST-60;CSCR0215;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Dimensionnel;Variable;Caliper;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0216;METROLOGIE / QUA / Zone calibration;Dimensionnel;Variable;Caliper;Non soumis à l'étalonnage;;K.TALEB;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+MET-13;;
PLAST-60;CSCR0217;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;Multimeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;SITE;;
PLAST-60;CSCR0218;LABORATOIRE DEVELOPPEMENT / SCR / SCR-052 ADM BENCH;Electricité;Variable;Clampmeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0219;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Pression;Variable;Pressure sensor;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+ METRO;;
PLAST-60;CSCR0220;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Pression;Variable;Pressure sensor;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+MET-68;;
PLAST-60;CSCR0221;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Pression;Variable;Pressure sensor;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+MET-68;;
PLAST-60;CSCR0222;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-06;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;96;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0223;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-06;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;96;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0224;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-06;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;96;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0230;LABORATOIRE DEVELOPPEMENT / EPE / R-ATEX-07 (SERVANTE LVDT);Dimensionnel;Variable;Linear displacement transducer;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0234;LABORATOIRE DEVELOPPEMENT / SCR / SERVANTE LVDT;Dimensionnel;Variable;Linear displacement transducer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0235;LABORATOIRE DEVELOPPEMENT / EPE / R-ATEX-07 (SERVANTE LVDT);Dimensionnel;Variable;Linear displacement transducer;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;TRES100;;
PLAST-60;CSCR0236;LABORATOIRE DEVELOPPEMENT / SCR / Servante LVDT;Dimensionnel;Variable;Linear displacement transducer;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0237;LABORATOIRE DEVELOPPEMENT / SCR / Servante LVDT;Dimensionnel;Variable;Linear displacement transducer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0238;LABORATOIRE DEVELOPPEMENT / SCR / SERVANTE LVDT;Dimensionnel;Variable;Linear displacement transducer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0239;LABORATOIRE DEVELOPPEMENT / SCR / SERVANTE LVDT;Dimensionnel;Variable;Linear displacement transducer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0240;LABORATOIRE DEVELOPPEMENT / SCR / Servante LVDT;Dimensionnel;Variable;Linear displacement transducer;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0244;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0245;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0246;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0247;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+;;
PLAST-60;CSCR0249;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0250;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+;;
PLAST-60;CSCR0252;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0254;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+;;
PLAST-60;CSCR0255;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0256;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0257;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0260;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+;;
PLAST-60;CSCR0261;LABORATOIRE DEVELOPPEMENT / SCR / Banc de jaugeage;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+;;
PLAST-60;CSCR0262;LABORATOIRE DEVELOPPEMENT / SCR / SCR-010 GAUGING BENCH;Masse;Variable;Scale;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;/;;
PLAST-60;CSCR0263;LABORATOIRE DEVELOPPEMENT / SCR / SCR-010 GAUGING BENCH;Dimensionnel;Variable;Displacement transducer;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0264;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0265;LABORATOIRE DEVELOPPEMENT / SCR / SERVANTE LVDT;Dimensionnel;Variable;Linear displacement transducer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0266;LABORATOIRE DEVELOPPEMENT / SCR / SERVANTE LVDT;Dimensionnel;Variable;Linear displacement transducer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0267;LABORATOIRE DEVELOPPEMENT / EPE / R-ATEX-07 (SERVANTE LVDT);Dimensionnel;Variable;Linear displacement transducer;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0268;LABORATOIRE DEVELOPPEMENT / SCR / SCR-009 (SCR Filling station);Temps-Fréquence;Variable;Chronometer;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0269;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-04;Electricité;Variable;Stabilized power supply;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0270;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0271;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;;;
PLAST-60;CSCR0272;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0273;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0274;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0275;LABORATOIRE DEVELOPPEMENT / SCR / ARMOIRE;Electricité;Variable;Thermocouple reader;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0276;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;;;
PLAST-60;CSCR0277;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Electricité;Variable;Thermocouple reader;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0278;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0279;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0280;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0281;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0282;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Electricité;Variable;Thermocouple reader;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0283;LABORATOIRE DEVELOPPEMENT / SCR / SCR-052;Pression;Variable;Pressure sensor;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;;;
PLAST-60;CSCR0284;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0285;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0286;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;120;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0287;LABORATOIRE DEVELOPPEMENT / SCR / ARMOIRE;Pression;Variable;Pressure gauge;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+METROLOGIE;;
PLAST-60;CSCR0288;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Electricité;Variable;Thermocouple reader;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0289;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0290;LABORATOIRE DEVELOPPEMENT / SCR / Perdu;Electricité;Variable;Thermocouple reader;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0292;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-07;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0293;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-07;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0294;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-17;Electricité;Variable;Stabilized power supply;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0295;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-17;Electricité;Variable;Stabilized power supply;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0296;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-16;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0297;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-16;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0298;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-06;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0299;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-06;Electricité;Variable;Stabilized power supply;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0300;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Masse;Variable;Scale;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;MAREC-60;;
PLAST-60;CSCR0301;LABORATOIRE DEVELOPPEMENT / SCR / SCR Area;Masse;Variable;Scale;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;MAREC-60;;
PLAST-60;CSCR0302;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CSCR0303;LABORATOIRE DEVELOPPEMENT / SCR / R-SCR-01;Electricité;Variable;Multimeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;SITE;;
PLAST-60;CSCR0304;LABORATOIRE DEVELOPPEMENT / SCR / R-SCR-04;Electricité;Variable;Multimeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;SITE;;
PLAST-60;CSCR0305;LABORATOIRE DEVELOPPEMENT / SCR / Servante A. Fagnier;Electricité;Variable;Multimeter;Perdu;;Y.SKOCZEK;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CSCR0306;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;Multimeter;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;SITE;;
PLAST-60;CSCR0307;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Température;Variable;Thermocouple;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
